en_text,pl_text,bielik_translation_0.0,bielik_translation_0.1,bielik_translation_0.2,bielik_translation_0.3,bielik_translation_0.4,bielik_translation_0.5,bielik_translation_0.6,bielik_translation_0.7,bielik_translation_0.8,bielik_translation_0.9,bielik_translation_1.0,chrf_bielik_translation_0.0,bleu_bielik_translation_0.0,bertscore_bielik_translation_0.0,comet_bielik_translation_0.0,chrf_bielik_translation_0.1,bleu_bielik_translation_0.1,bertscore_bielik_translation_0.1,comet_bielik_translation_0.1,chrf_bielik_translation_0.2,bleu_bielik_translation_0.2,bertscore_bielik_translation_0.2,comet_bielik_translation_0.2,chrf_bielik_translation_0.3,bleu_bielik_translation_0.3,bertscore_bielik_translation_0.3,comet_bielik_translation_0.3,chrf_bielik_translation_0.4,bleu_bielik_translation_0.4,bertscore_bielik_translation_0.4,comet_bielik_translation_0.4,chrf_bielik_translation_0.5,bleu_bielik_translation_0.5,bertscore_bielik_translation_0.5,comet_bielik_translation_0.5,chrf_bielik_translation_0.6,bleu_bielik_translation_0.6,bertscore_bielik_translation_0.6,comet_bielik_translation_0.6,chrf_bielik_translation_0.7,bleu_bielik_translation_0.7,bertscore_bielik_translation_0.7,comet_bielik_translation_0.7,chrf_bielik_translation_0.8,bleu_bielik_translation_0.8,bertscore_bielik_translation_0.8,comet_bielik_translation_0.8,chrf_bielik_translation_0.9,bleu_bielik_translation_0.9,bertscore_bielik_translation_0.9,comet_bielik_translation_0.9,chrf_bielik_translation_1.0,bleu_bielik_translation_1.0,bertscore_bielik_translation_1.0,comet_bielik_translation_1.0
There's no sense in going if you don't stay calm.,"Musisz zachować spokój, inaczej w ogóle nie ma sensu się za to zabierać.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must remain calm, otherwise there is no point in even starting.","You must keep calm, otherwise there is no point in even starting.",0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.25271621059543165,0.020255986027125642,0.7882922887802124,0.7890841960906982,0.2539589364797952,0.020255986027125642,0.7928723096847534,0.7956469655036926
Me gran always adds mallow.,Moja babka dodaje jeszcze prawoślazu.,My grandmother adds comfrey too.,My grandmother adds comfrey too.,My grandmother adds comfrey too.,My grandmother adds comfrey too.,My grandmother adds comfrey too.,My grandmother adds comfrey too.,My grandmother adds comfrey as well.,My grandmother adds comfrey too.,My grandmother adds marshmallow yet.,My grandmother adds yet more marshmallow.,My grandmother also adds marshmallow.,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.23082949271278297,0.040824829046386304,0.7830381989479065,0.554797887802124,0.19100313912589897,0.05372849659117709,0.8027070164680481,0.5269149541854858,0.4098686526846554,0.05372849659117709,0.7928420901298523,0.5022630095481873,0.3791257509575245,0.040824829046386304,0.7864753007888794,0.5221560001373291,0.4690349061058443,0.05372849659117709,0.8055578470230103,0.5392586588859558
First time for everything.,Kiedyś musi być ten pierwszy raz.,Sometimes there must be that first time.,Sometimes there must be that first time.,Sometimes there must be that first time.,Sometimes there must be that first time.,Sometimes there must be that first time.,Sometime there must be that first time.,Sometimes it must be that first time.,Sometimes there must be that first time.,Someday there must be that first time.,Sometime must be that first time.,Someday there must be that first time.,0.3338046165062731,0.0,0.7275484204292297,0.6759265661239624,0.3338046165062731,0.0,0.7275484204292297,0.6759265661239624,0.3338046165062731,0.0,0.7275484204292297,0.6759265661239624,0.3338046165062731,0.0,0.7275484204292297,0.6759265661239624,0.3338046165062731,0.0,0.7275484204292297,0.6759265661239624,0.3353055316156002,0.0,0.7321924567222595,0.6323615908622742,0.31672579063892836,0.0,0.7361859679222107,0.6630018353462219,0.3338046165062731,0.0,0.7275484204292297,0.6759265065193176,0.35170845882012874,0.0,0.7451329827308655,0.6442175507545471,0.3211115321903268,0.0,0.7371625304222107,0.5899454951286316,0.35170845882012874,0.0,0.7451329827308655,0.6442175507545471
Thank you. Nice to see you again.,Dziękuję. Miło znów cię widzieć.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,Thank you. It's nice to see you again.,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025,0.8378877275879083,0.4111336169005197,0.8810364007949829,0.9524290561676025
And I'll be on my guard.,Więc będę czujny.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,So I will be vigilant.,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741,0.1463224285818227,0.0439891724758422,0.8199338912963867,0.8530687093734741
*Sighs* Ehh.,Ech.,Eh.,Eh.,Eh.,Eh.,Eh.,Eh.,Eh.,Eh.,Ech.,Eh.,Eh.,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.06646483627379345,0.0,0.6933982968330383,0.5697645545005798,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902,0.08525149190110833,0.0,0.7260609269142151,0.5291230082511902
I'm Geralt. A witcher.,"Jestem Geralt, wiedźmin.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.","I am Geralt, a witcher.",0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471,0.5996159721198421,0.05372849659117709,0.895578920841217,0.9476843476295471
"What'd he do to you, Simun?","Czym ci podpadł ten człowiek, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?","What did this man do to you, Simun?",0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118459224700928,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118459224700928,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118458032608032,0.6610918477272562,0.345720784641941,0.9246956706047058,0.9118459224700928
Why won't they let you examine the zone?,Dlaczego cię nie dopuszczają?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why aren't they letting you in?,Why isn't he/she not admitting you?,Why aren't they letting you in?,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756,0.20203432831354384,0.02925226826055808,0.7687802910804749,0.6181991696357727,0.3539106365014965,0.03849815007763549,0.8463118076324463,0.8103463649749756
You'd be surprised. But you needn't tell me if you don't want to.,"Hm, mógłbyś się zdziwić. Ale nie musisz mi mówić, jeśli nie chcesz.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.","Hmm, you might be surprised. But you don't have to tell me if you don't want to.","Hm, you might be surprised. But you don't have to tell me if you don't want to.",0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724,0.7304252665662737,0.4962822700197384,0.9230044484138489,0.9208350777626038,0.7318397534792016,0.4962822700197384,0.9234984517097473,0.9144917726516724
Sven must be banished before the jarl learns of this.,"Trzeba wygnać Svena, zanim jarl się dowie.",We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,We need to expel Sven before the jarl finds out.,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061195611953735,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061195611953735,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061193823814392,0.35935507388097915,0.1122444464861146,0.826839029788971,0.8061195611953735
Now we walk only as far as the tree the goddess planted. We place our offerings and make our pleas before it.,"A teraz możemy przejść tylko do drzewa, które zasiała sama bogini. Tam składamy nasze dary i prośby.","And now we can only go to the tree which was planted by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree which was planted by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree which was planted by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree which was sown by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree that the goddess herself planted. There, we lay our offerings and prayers.",And now we can only go to the tree which was planted by the goddess herself. There we lay our offerings and prayers.,"And now we can only go to the tree which the goddess herself planted. There, we lay our offerings and prayers.",And now we can only go to the tree which was planted by the goddess herself. There we lay our offerings and prayers.,"And now we can only go to the tree which was planted by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree which was sown by the goddess herself. There, we lay our offerings and prayers.","And now we can only go to the tree which was sown by the goddess herself. There, we lay our offerings and prayers.",0.44862100796576737,0.06415428562903544,0.8380734920501709,0.8000565767288208,0.44862100796576737,0.06415428562903544,0.8380734920501709,0.8000565767288208,0.44862100796576737,0.06415428562903544,0.8380734920501709,0.8000565767288208,0.3940804406766605,0.06415428562903544,0.8268525004386902,0.7910054326057434,0.4580008270545614,0.0692652584592428,0.8556351661682129,0.8090542554855347,0.4491378477661274,0.06415428562903544,0.8361095190048218,0.803840160369873,0.4417256110733794,0.0692652584592428,0.85712069272995,0.8064343333244324,0.4491378477661274,0.06415428562903544,0.8361095190048218,0.803840160369873,0.44862100796576737,0.06415428562903544,0.8380734920501709,0.8000565767288208,0.3940804406766605,0.06415428562903544,0.8268525004386902,0.7910054326057434,0.3940804406766605,0.06415428562903544,0.8268525004386902,0.7910054326057434
So her becoming queen of all Skellige - it's changed nothing?,"Czyli nic się nie zmieniło po tym, jak została królową całego Skellige?",So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,So nothing changed after she became the queen of all Skellige?,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644,0.5601933531341742,0.10600313379512592,0.8564460277557373,0.8718117475509644
What do I do to complete the Path of Warriors? Remind me.,"Przypomnij mi, co trzeba zrobić, żeby zakończyć próbę na szlaku wojowników?",Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warrior's path?,Remind me what needs to be done to finish the trial on the warrior's path?,Remind me what I need to do to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,Remind me what needs to be done to complete the trial on the warriors' trail?,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.4993923296619251,0.07029695662739609,0.7958127856254578,0.7171348333358765,0.3327482803280421,0.017395797375642234,0.7887442111968994,0.7083597779273987,0.5518311839924045,0.18207052811092134,0.8097797632217407,0.7488794326782227,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501,0.5097466683555978,0.07029695662739609,0.7937718033790588,0.7148928046226501
"Fine… We'll do as you say. If the need arises, I can cast spells from up here.","Dobrze. Zrobimy, jak mówisz. Jakby co, będę cię wspierać zaklęciami z murów.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Okay. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.","Okay. We'll do it your way. If there's any trouble, I'll support you with spells from the walls.","Alright. We'll do it your way. If anything goes wrong, I'll support you with spells from the walls.",0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097,0.33474309881437847,0.03715770152515524,0.809634268283844,0.7529643774032593,0.38139862409012193,0.03715770152515524,0.8141733407974243,0.7361564040184021,0.33317758825404326,0.03715770152515524,0.8078101873397827,0.7484768629074097
"Just make sure you stay vigilant, listen to what I say.","Ważne, żebyś był czujny i słuchał moich poleceń.",Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my instructions.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my commands.,Important that you stay alert and listen to my instructions.,Important that you stay alert and listen to my commands.,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.33231930192233883,0.057113058034647314,0.7800127267837524,0.8541882634162903,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325,0.33231930192233883,0.057113058034647314,0.7800127267837524,0.8541882634162903,0.32061358515909216,0.057113058034647314,0.782755434513092,0.8437758684158325
What do I look for? Did Aki have anything that'll help me recognize him? Something he was wearing that could survive all this time under water?,"Aki miał przy sobie coś, po czym mógłbym go rozpoznać? Coś, co wytrzymałoby pod wodą tyle czasu?",Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have something with him that I could recognize? Something that would survive underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have anything with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for that long?,Did Aki have anything with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,Did Aki have anything with him that I could recognize? Something that would last underwater for so long?,Did Aki have something with him that I could recognize? Something that would withstand being underwater for so long?,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677,0.46888997830914186,0.0438053403402048,0.806294858455658,0.7931787967681885,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677,0.4590802070219467,0.1042697486508341,0.7899738550186157,0.8181329965591431,0.4236834433402264,0.04309035045405255,0.7891426682472229,0.8145001530647278,0.4590802070219467,0.1042697486508341,0.7899738550186157,0.8181329965591431,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677,0.4558655379713896,0.10251971083712991,0.800721287727356,0.8026753664016724,0.4186278087077702,0.04309035045405255,0.7880240082740784,0.8113595247268677
"So you don't actually know if it works, how it works?","Czyli właściwie nie wiadomo, czy ona działa?","So actually, it's not known if it works.","So actually, it's not known if it works.","So actually, it's not known if it works.","So actually, it's not known if it works.","So actually, it's not known if it works.","So actually, it's not known if it works.","So basically, it's not known whether it works or not.","So actually, it's not known if it works.","So actually, it's not known if it works.","So technically, it's not known if it works or not?","So actually, it's not known if it works.",0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.27383024404148487,0.022710171642664416,0.7636568546295166,0.8599160313606262,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248,0.31773167357036997,0.04469338322542863,0.7887662649154663,0.8660816550254822,0.3891039530481122,0.0446778805361507,0.7936104536056519,0.8662574291229248
"Leave that to me. Go, seek and find your Cirilla.",Ja z nim pogadam. A wy ruszajcie szukać Ciri.,"I'll talk to him. And you guys, start searching for Ciri.","I'll talk to him. And you guys, start searching for Ciri.","I'll talk to him. And you guys, start looking for Ciri.","I'll talk to him. And you guys, start searching for Ciri.","I'll talk to him. And you guys, start searching for Ciri.","I'll talk to him. And you guys, start searching for Ciri.","I'll talk to him. And you guys, start searching for Ciri.",I'll talk to him. And you all go search for Ciri.,I'll talk to him. And you guys go look for Ciri.,I'll talk to him. And you guys go search for Ciri.,I will talk to him. And you go search for Ciri.,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.22285869902154123,0.018850319022747353,0.7202840447425842,0.6737707257270813,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.23832517769920536,0.018850319022747353,0.7211001515388489,0.6982534527778625,0.22211006875288455,0.018850319022747353,0.7355926632881165,0.7042579650878906,0.20152739916204265,0.018850319022747353,0.7156568765640259,0.678648054599762,0.2173751180330128,0.018850319022747353,0.7278209924697876,0.694153368473053,0.22778478257976897,0.018850319022747353,0.7561061978340149,0.6751973032951355
But could that truly be so important?,Ale żeby to było aż tak ważne...?,But for it to be that important...?,But for it to be that important...?,But for it to be that important...?,But for it to be that important...?,But for it to be that important...?,But for it to be that important...?,But for it to be so important...?,But for it to be that important...?,But for it to be that important...?,But for it to be so important...?,But for it to be that important...?,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.43762939856374367,0.07730551756939454,0.7898657917976379,0.7802259922027588,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201837539672852,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299,0.43762939856374367,0.07730551756939454,0.7898657917976379,0.7802259922027588,0.36512260978226024,0.043472087194499145,0.7776421904563904,0.8201838135719299
